4.319103957338556871e-03
4.640433583202407952e-02
1.909171532560146461e-02
2.092337268373596904e-01
3.909657707293677786e-01
1.996096938813234634e-01
-6.982463243436214106e-02
2.600436349379987022e-01
4.197601331484655113e-02
2.334049859659298454e-02
